"","userID","ISBN","rating","prediction"
"1",971880107,14,0,0
"2",804106304,67,0,0
"3",316769487,280,7,7.27142572402954
"4",0,408,0,0
"5",316666343,638,10,9.65562057495117
"6",316776963,638,10,10.0393581390381
"7",385504209,638,10,10.2921924591064
"8",316769487,638,10,9.9252758026123
"9",64407667,641,5,5.13051223754883
"10",60928336,805,7,6.9108772277832
"11",312195516,805,0,0.845669567584991
"12",156027321,805,9,8.5048770904541
"13",452282152,805,8,7.31489372253418
"14",671003755,805,8,7.72909784317017
"15",60930535,1021,10,10.1332006454468
"16",446310786,1032,10,10.3988456726074
"17",440224675,1167,8,7.87829494476318
"18",60987103,1167,0,-0.151376307010651
"19",345339703,1167,0,0.136528968811035
"20",345417623,1376,8,8.2019157409668
"21",385492081,1489,8,8.27503108978271
"22",452282152,1548,8,8.10295867919922
"23",0,1548,5,5.09708404541016
"24",440226430,1768,10,10.289234161377
"25",553572997,1830,7,7.26480960845947
"26",0,2115,0,0
"27",684874350,2250,8,8.24202632904053
"28",60928336,2337,9,9.20389461517334
"29",142001740,2337,8,8.1435604095459
"30",446672211,2386,0,0
"31",62502182,2414,7,7.09951639175415
"32",345443284,2589,0,0
"33",60502258,2719,0,0
"34",439064872,2793,0,0
"35",671027387,2793,0,0
"36",0,2793,0,0
"37",553250426,2793,0,0
"38",671021001,2977,9,8.22899436950684
"39",375725784,2977,3,3.05396556854248
"40",452282152,2977,7,6.0211877822876
"41",345370775,2977,0,0.416659832000732
"42",440234743,2977,0,0.16894057393074
"43",60392452,2977,0,0.0181860812008381
"44",971880107,2977,0,0.267835915088654
"45",0,2977,0,0.821196973323822
"46",60928336,2995,6,6.1654372215271
"47",446612545,3020,0,0
"48",446601241,3099,7,7.26087284088135
"49",446610038,3099,7,6.85501575469971
"50",440211727,3099,8,8.16286754608154
"51",60987103,3148,0,0
"52",316666343,3261,8,8.25610828399658
"53",385508042,3331,0,0
"54",1400034779,3344,9,9.23379135131836
"55",671027360,3344,8,8.00425052642822
"56",312278586,3454,0,0
"57",446605239,3460,6,6.139723777771
"58",385504209,3999,10,10.3053483963013
"59",0,4059,6,6.0774302482605
"60",345380371,4107,5,5.01764678955078
"61",0,4144,0,2.5322630405426
"62",0,4144,5,2.5322630405426
"63",345378490,4376,0,0
"64",446610038,165619,0,0
"65",971880107,165637,5,4.80614805221558
"66",971880107,165654,0,0
"67",553279912,165914,5,5.02341079711914
"68",312195516,166017,0,0
"69",684874350,166017,0,0
"70",446611867,166079,9,8.97962951660156
"71",385508042,166391,9,7.81229066848755
"72",385486804,166391,0,-0.0689665675163269
"73",375700757,166391,0,0.120762228965759
"74",440234743,166391,10,9.91203022003174
"75",385492081,166391,0,0.647546172142029
"76",446601241,166391,8,8.01870727539062
"77",971880107,166498,0,0
"78",971880107,166648,0,0
"79",312971346,166685,0,0
"80",316666343,166778,5,5.16006803512573
"81",375727345,166809,4,4.06686592102051
"82",452282152,166864,10,10.3145580291748
"83",312291639,167189,0,0.529357671737671
"84",671510053,167189,9,7.85327053070068
"85",440206154,167189,0,0.751026391983032
"86",553582755,167189,0,-0.0953747034072876
"87",156027321,167214,0,0
"88",452282152,167375,9,9.28310298919678
"89",971880107,167438,0,0
"90",61009059,167471,9,6.98625135421753
"91",316666343,167471,5,5.53499746322632
"92",345402871,167471,0,-0.183643937110901
"93",671021001,167471,7,5.1916298866272
"94",60928336,167471,0,-1.06806206703186
"95",60977493,167471,0,1.25898241996765
"96",312195516,167471,0,0.025176465511322
"97",316776963,167471,0,-1.57075226306915
"98",440214041,167471,0,-1.34121930599213
"99",553572997,167471,0,1.00268125534058
"100",60976845,167471,9,4.31841468811035
"101",142000205,167471,0,3.10055065155029
"102",440213525,167471,0,-0.468885481357574
"103",345337662,167471,0,0.888478755950928
"104",345378490,167471,0,-1.20936965942383
"105",385486804,167471,8,5.44121408462524
"106",440206154,167471,0,1.29542338848114
"107",452282152,167471,0,-0.1854487657547
"108",380731851,167471,0,1.19476819038391
"109",440221471,167471,0,-0.339274346828461
"110",804106304,167471,0,-0.349818885326385
"111",345361792,167471,0,0.960298776626587
"112",425147622,167471,0,1.10839903354645
"113",515132020,167471,0,-1.3808376789093
"114",375707972,167471,0,0.808115303516388
"115",385492081,167471,9,5.79298305511475
"116",425175405,167471,0,1.08835744857788
"117",440225701,167471,0,-1.53221011161804
"118",971880107,167471,0,-0.528104782104492
"119",0,167471,0,1.21642875671387
"120",0,167471,0,1.21642875671387
"121",0,167471,0,1.21642875671387
"122",0,167471,0,1.21642875671387
"123",345391055,167471,0,0.00590074062347412
"124",375727345,167471,0,0.179571598768234
"125",440211727,167471,0,0.532756865024567
"126",446606812,167471,0,1.26430988311768
"127",553250426,167471,0,0.299181371927261
"128",0,167625,10,10.1290521621704
"129",375700757,167782,0,0
"130",971880107,167782,0,0
"131",142000205,167911,0,0
"132",316601950,167919,0,0
"133",60987103,168047,9,9.20844841003418
"134",446310786,168047,10,9.57793045043945
"135",439136350,168047,10,10.000560760498
"136",971880107,168047,1,0.852435231208801
"137",0,168047,9,9.03559398651123
"138",142001740,168047,10,9.69390773773193
"139",553582755,168092,5,5.14966773986816
"140",345443284,168132,0,0
"141",446672211,168132,0,0
"142",440234743,168132,0,0
"143",440225701,168132,0,0
"144",345391055,168132,0,0
"145",316601950,168133,8,8.25487518310547
